lottery,draw_number,draw_date,n1,n2,n3,n4,n5,n6,bonus,source,source_url,retrieved_at,content_hash
LOTO6,850,2014-03-27,2,11,30,32,38,41,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,851,2014-03-31,5,8,14,20,26,27,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,852,2014-04-03,3,17,22,23,27,40,35,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,853,2014-04-07,2,9,22,26,31,35,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,854,2014-04-10,4,11,14,18,25,37,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,855,2014-04-14,10,13,15,25,37,42,30,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,856,2014-04-17,10,24,32,34,38,40,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,857,2014-04-21,1,3,6,17,28,42,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,858,2014-04-24,3,14,29,32,33,42,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,859,2014-04-28,1,12,15,17,21,36,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,860,2014-05-01,14,16,32,35,38,41,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=loto6,2026-08-21T01:52:46.987106+00:00,60f4c1583657575137b4ddc68cb1ddc6f2c7e8a7b2c4868034b1417550192d51
LOTO6,861,2014-05-05,4,17,21,28,35,42,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,862,2014-05-08,5,10,16,34,36,39,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,863,2014-05-12,4,14,18,26,35,36,2,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,864,2014-05-15,19,21,24,28,32,40,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,865,2014-05-19,5,7,8,12,23,25,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,866,2014-05-22,1,3,10,21,29,43,39,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,867,2014-05-26,2,14,21,26,37,38,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,868,2014-05-29,5,18,19,26,31,43,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,869,2014-06-02,5,7,23,24,37,38,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,870,2014-06-05,1,11,14,21,23,39,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,871,2014-06-09,3,10,11,13,20,27,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,872,2014-06-12,6,10,17,18,19,24,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,873,2014-06-16,4,22,26,27,32,43,20,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,874,2014-06-19,2,8,21,27,33,37,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,875,2014-06-23,4,5,11,13,22,25,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,876,2014-06-26,11,12,18,25,35,39,9,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,877,2014-06-30,3,14,17,32,35,43,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,878,2014-07-03,5,14,16,22,25,40,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,879,2014-07-07,24,27,34,35,36,43,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,880,2014-07-10,1,8,11,16,25,32,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=861_880&type=loto6,2026-08-21T01:52:46.335942+00:00,a696e1299b9fc2d60592a6e137ccee5c9038f2be9a5e7f04c5d42a4c6de0c75e
LOTO6,881,2014-07-14,4,6,12,18,28,41,35,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,882,2014-07-17,5,15,23,26,30,36,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,883,2014-07-21,10,16,25,29,38,42,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,884,2014-07-24,2,7,25,26,38,42,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,885,2014-07-28,22,28,33,36,37,41,14,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,886,2014-07-31,7,10,13,23,34,39,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,887,2014-08-04,3,4,6,18,32,37,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,888,2014-08-07,2,4,9,36,37,39,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,889,2014-08-11,2,10,21,28,41,43,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,890,2014-08-14,1,4,6,14,28,31,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,891,2014-08-18,7,9,14,30,42,43,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,892,2014-08-21,14,19,31,35,40,43,38,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,893,2014-08-25,10,12,26,28,29,37,34,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,894,2014-08-28,4,5,9,20,21,32,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,895,2014-09-01,5,12,24,25,37,38,39,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,896,2014-09-04,5,6,21,27,32,38,34,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,897,2014-09-08,8,10,14,15,27,30,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,898,2014-09-11,13,17,21,25,29,37,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,899,2014-09-15,3,10,15,18,27,40,38,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,900,2014-09-18,8,12,21,22,31,35,2,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=881_900&type=loto6,2026-08-21T01:52:45.491905+00:00,27abb04a7bd2b0468b7e5c42bb9de0fde5fdba911aa800c6f518565cb182d6ef
LOTO6,901,2014-09-22,6,13,22,28,29,37,14,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,902,2014-09-25,11,21,26,31,32,33,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,903,2014-09-29,1,3,6,7,16,19,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,904,2014-10-02,2,4,6,15,21,41,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,905,2014-10-06,4,15,24,40,41,42,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,906,2014-10-09,6,9,12,13,30,40,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,907,2014-10-13,5,13,18,22,27,41,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,908,2014-10-16,6,14,21,22,23,30,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,909,2014-10-20,12,15,21,27,30,35,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,910,2014-10-23,11,12,13,17,25,33,14,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,911,2014-10-27,8,16,18,22,27,35,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,912,2014-10-30,5,14,19,20,32,42,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,913,2014-11-03,5,8,20,31,36,41,16,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,914,2014-11-06,2,3,26,33,36,40,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,915,2014-11-10,7,12,21,33,38,40,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,916,2014-11-13,6,14,25,27,38,43,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,917,2014-11-17,2,6,25,26,41,42,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,918,2014-11-20,10,15,25,29,34,36,39,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,919,2014-11-24,2,9,12,17,33,42,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,920,2014-11-27,9,17,27,30,35,38,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=901_920&type=loto6,2026-08-21T01:52:44.699983+00:00,e4149278f468bc245be5a16f40d628c29ad77d089d28288b33c30f2d1285efad
LOTO6,921,2014-12-01,5,7,26,36,38,39,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,922,2014-12-04,4,6,19,32,33,38,1,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,923,2014-12-08,5,13,30,31,32,35,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,924,2014-12-11,13,20,24,32,35,42,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,925,2014-12-15,25,26,27,28,32,37,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,926,2014-12-18,16,26,32,35,37,39,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,927,2014-12-22,2,29,30,31,33,34,37,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,928,2014-12-25,1,21,23,26,31,33,14,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,929,2014-12-29,10,12,15,25,31,34,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,930,2015-01-05,10,12,37,39,40,43,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,931,2015-01-08,14,18,19,24,25,33,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,932,2015-01-12,4,15,30,37,42,43,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,933,2015-01-15,5,9,20,21,31,41,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,934,2015-01-19,3,7,16,17,20,32,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,935,2015-01-22,2,12,14,26,38,43,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,936,2015-01-26,1,3,12,16,20,35,5,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,937,2015-01-29,13,15,21,25,36,41,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,938,2015-02-02,5,9,12,19,30,35,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,939,2015-02-05,8,11,15,17,26,43,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
LOTO6,940,2015-02-09,1,18,28,31,35,37,39,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=921_940&type=loto6,2026-08-21T01:52:44.050804+00:00,8ad14b0fe1eb65c724350ba9ec1d1db942c18bc76a61ed222d26e0b49783eecb
