lottery,draw_number,draw_date,n1,n2,n3,n4,n5,n6,bonus,source,source_url,retrieved_at,content_hash
MINI_LOTO,756,2014-02-25,5,8,9,27,30,,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=741_760&type=miniloto,2026-08-21T01:53:41.701158+00:00,a9bb6bc4c170bbce464244f909ef4384d7852861b3bada7c860b840e8be035d7
MINI_LOTO,757,2014-03-04,12,15,21,25,27,,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=741_760&type=miniloto,2026-08-21T01:53:41.701158+00:00,a9bb6bc4c170bbce464244f909ef4384d7852861b3bada7c860b840e8be035d7
MINI_LOTO,758,2014-03-11,8,14,19,22,24,,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=741_760&type=miniloto,2026-08-21T01:53:41.701158+00:00,a9bb6bc4c170bbce464244f909ef4384d7852861b3bada7c860b840e8be035d7
MINI_LOTO,759,2014-03-18,8,18,23,24,30,,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=741_760&type=miniloto,2026-08-21T01:53:41.701158+00:00,a9bb6bc4c170bbce464244f909ef4384d7852861b3bada7c860b840e8be035d7
MINI_LOTO,760,2014-03-25,1,7,14,25,30,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=741_760&type=miniloto,2026-08-21T01:53:41.701158+00:00,a9bb6bc4c170bbce464244f909ef4384d7852861b3bada7c860b840e8be035d7
MINI_LOTO,761,2014-04-01,7,14,16,21,31,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,762,2014-04-08,2,3,8,10,29,,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,763,2014-04-15,3,5,12,14,18,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,764,2014-04-22,1,2,7,10,11,,16,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,765,2014-04-29,16,19,20,22,31,,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,766,2014-05-06,5,8,12,16,28,,13,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,767,2014-05-13,6,8,10,25,31,,27,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,768,2014-05-20,2,3,23,24,27,,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,769,2014-05-27,3,11,15,22,24,,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,770,2014-06-03,12,18,19,22,30,,20,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,771,2014-06-10,7,11,22,26,30,,27,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,772,2014-06-17,11,14,15,21,27,,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,773,2014-06-24,1,2,6,11,26,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,774,2014-07-01,5,6,9,20,30,,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,775,2014-07-08,5,6,14,24,31,,15,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,776,2014-07-15,6,14,15,18,31,,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,777,2014-07-22,4,10,20,22,24,,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,778,2014-07-29,10,13,14,26,30,,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,779,2014-08-05,1,8,9,10,13,,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,780,2014-08-12,13,15,16,18,20,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=761_780&type=miniloto,2026-08-21T01:53:41.066041+00:00,50776979b03553f5eeea7a42e47c4ddac3eb1fa8ac0a2753f46c3aa9d798f740
MINI_LOTO,781,2014-08-19,2,7,10,21,24,,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,782,2014-08-26,4,7,9,14,21,,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,783,2014-09-02,4,5,10,15,20,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,784,2014-09-09,14,19,21,25,29,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,785,2014-09-16,7,21,22,26,28,,5,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,786,2014-09-23,5,6,21,28,29,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,787,2014-09-30,11,15,22,26,31,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,788,2014-10-07,1,21,28,29,30,,15,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,789,2014-10-14,4,5,11,16,31,,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,790,2014-10-21,11,13,15,19,21,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,791,2014-10-28,6,16,18,30,31,,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,792,2014-11-04,12,13,15,18,22,,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,793,2014-11-11,6,10,18,20,31,,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,794,2014-11-18,3,4,8,10,31,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,795,2014-11-25,2,6,11,14,18,,1,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,796,2014-12-02,3,10,19,21,30,,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,797,2014-12-09,8,9,29,30,31,,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,798,2014-12-16,3,8,10,23,27,,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,799,2014-12-23,1,2,17,19,26,,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,800,2014-12-30,1,19,20,22,25,,2,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=781_800&type=miniloto,2026-08-21T01:53:40.433700+00:00,86cef7a4f65f4d8a8179760c429ae92af11d82c7d0d480cfb34247743651ccc6
MINI_LOTO,801,2015-01-06,5,7,20,22,25,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,802,2015-01-13,5,9,21,29,31,,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,803,2015-01-20,2,4,18,19,27,,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,804,2015-01-27,7,8,9,12,29,,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,805,2015-02-03,8,9,11,17,30,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,806,2015-02-10,3,11,21,23,28,,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,807,2015-02-17,5,7,13,17,19,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,808,2015-02-24,8,9,26,27,30,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,809,2015-03-03,2,8,11,13,25,,1,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,810,2015-03-10,6,12,15,16,31,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,811,2015-03-17,8,9,10,13,21,,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,812,2015-03-24,2,16,17,22,25,,13,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,813,2015-03-31,3,6,9,14,15,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,814,2015-04-07,2,3,12,25,31,,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,815,2015-04-14,20,21,26,27,28,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,816,2015-04-21,1,5,7,14,18,,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,817,2015-04-28,1,10,23,27,29,,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,818,2015-05-05,5,9,14,16,18,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,819,2015-05-12,2,9,14,15,24,,13,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,820,2015-05-19,8,12,20,21,31,,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=801_820&type=miniloto,2026-08-21T01:53:39.800441+00:00,1a581637d105f11247583d7f841b5245c0e7b1aadc7ec1eb87bf315e62b4a83a
MINI_LOTO,821,2015-05-26,6,8,18,21,23,,30,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,822,2015-06-02,7,8,10,17,28,,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,823,2015-06-09,6,10,14,18,23,,9,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,824,2015-06-16,4,16,22,28,29,,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,825,2015-06-23,3,8,12,21,26,,19,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,826,2015-06-30,1,8,21,23,27,,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,827,2015-07-07,3,4,6,23,31,,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,828,2015-07-14,2,8,11,15,26,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,829,2015-07-21,8,12,19,23,31,,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,830,2015-07-28,5,6,20,23,29,,15,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,831,2015-08-04,7,9,17,19,21,,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,832,2015-08-11,9,10,15,19,31,,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,833,2015-08-18,6,9,15,24,28,,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,834,2015-08-25,5,13,21,25,26,,2,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,835,2015-09-01,1,9,11,23,29,,17,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,836,2015-09-08,5,15,20,28,29,,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,837,2015-09-15,4,5,9,24,25,,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,838,2015-09-22,4,6,11,12,15,,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,839,2015-09-29,2,6,14,27,30,,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,840,2015-10-06,1,5,11,15,31,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=821_840&type=miniloto,2026-08-21T01:53:38.960105+00:00,1215bd49cd0bacc134150bcef258b97b7a48b0342c3268116c4f133267c31516
MINI_LOTO,841,2015-10-13,5,6,7,13,18,,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=miniloto,2026-08-21T01:53:38.324556+00:00,16a7c77b93a01dc90fe359573852ad628fc547bccdb4c61802f3e3c59fa8eff6
MINI_LOTO,842,2015-10-20,9,18,20,24,25,,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=miniloto,2026-08-21T01:53:38.324556+00:00,16a7c77b93a01dc90fe359573852ad628fc547bccdb4c61802f3e3c59fa8eff6
MINI_LOTO,843,2015-10-27,2,14,23,28,30,,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=miniloto,2026-08-21T01:53:38.324556+00:00,16a7c77b93a01dc90fe359573852ad628fc547bccdb4c61802f3e3c59fa8eff6
MINI_LOTO,844,2015-11-03,3,11,14,22,26,,1,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=miniloto,2026-08-21T01:53:38.324556+00:00,16a7c77b93a01dc90fe359573852ad628fc547bccdb4c61802f3e3c59fa8eff6
MINI_LOTO,845,2015-11-10,3,10,22,24,30,,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=841_860&type=miniloto,2026-08-21T01:53:38.324556+00:00,16a7c77b93a01dc90fe359573852ad628fc547bccdb4c61802f3e3c59fa8eff6
